XYDATA, head_z_accel
0.0 -0.0
1e-06 0.13293265284271388
6e-06 0.11280549423095554
2e-05 -0.13553017595203257
4.1e-05 -0.20178929603891238
6.8e-05 -0.16130656238368862
0.0001 -0.13363676688777515
0.000135 -0.10758138610024831
0.000173 -0.06364905446814152
0.000214 -0.004306363539027089
0.000256 0.058561792253215936
0.0003 0.10868624861700989
0.000345 0.1313881906665375
0.000391 0.12161655611243391
0.000438 0.08574110425068704
0.000486 0.03763731753453014
0.000534 -0.007498075285648004
0.000582 -0.03818255979360944
0.000631 -0.04954566544130769
0.00068 -0.04633835203662821
0.000729 -0.03386263402894975
0.000779 -0.015785410920140925
0.000828 0.0019842657788337508
0.000878 0.014783539740890111
0.000927 0.019422942595075793
0.000977 0.014766612451754677
0.001027 0.0024025533693972966
0.001077 -0.013175957131130407
0.001127 -0.02516119164036649
0.001176 -0.030287407014627832
0.001226 -0.025376453732926126
0.001276 -0.009866570133531838
0.001326 0.011777722259895072
0.001376 0.032321129029791014
0.001426 0.04495561685183014
0.001476 0.04612074459677872
0.001526 0.039514003252894725
0.001576 0.02382199833786257
0.001626 0.0023954153559064516
0.001676 -0.01893613007500013
0.001726 -0.03433731192609097
0.001776 -0.03996186261363463
0.001826 -0.03075321338071615
0.001876 -0.009053652368545835
0.001926 0.017047513676943706
0.001976 0.04016213487786349
0.002026 0.054754273885577645
0.002076 0.0576943196708356
0.002126 0.0483902250003824
0.002176 0.028705827168299062
0.002226 0.0028291006612859645
0.002276 -0.023163975465627918
0.002326 -0.04260007239985113
0.002376 -0.050122111016504114
0.002426 -0.043508537573993165
0.002476 -0.024480225153339828
0.002526 0.0018199894969230064
0.002576 0.02860059245511974
0.002626 0.04955463894398189
0.002676 0.06059908327512453
0.002726 0.06064048375337144
0.002776 0.05132659980727364
0.002826 0.03605818500711252
0.002876 0.01879459346463879
0.002926 0.0030752601550988364
0.002976 -0.008587438115972325
0.003026 -0.014951690944410172
0.003076 -0.01602871520855746
0.003126 -0.012879015769911234
0.003176 -0.007149536284052148
0.003226 -0.0004936446187026151
0.003276 0.005912518546088623
0.003326 0.0116562740589294
0.003376 0.017035277082387973
0.003426 0.022705816971136935
0.003476 0.02923648748553278
0.003526 0.03673129967929925
0.003576 0.04464225805958202
0.003626 0.05182513906379855
0.003676 0.05681379472092917
0.003726 0.0582026482030051
0.003776 0.05508129687507966
0.003826 0.04772271876736705
0.003876 0.03779333411511577
0.003926 0.024765439778109754
0.003976 0.010077243503133078
0.004026 -0.0013605053713551518
0.004076 -0.006488250319935962
0.004126 -0.004620742047488184
0.004176 0.00369463578286163
0.004226 0.016759749761641338
0.004276 0.03202806259018115
0.004326 0.046583491814228106
0.004376 0.057706760208633946
0.004426 0.06342981548235126
0.004476 0.06297910091621502
0.004526 0.056995814064945735
0.004576 0.04742271825750894
0.004626 0.03700774474463757
0.004676 0.028567043791712765
0.004726 0.024237328751408486
0.004776 0.02515058659175152
0.004826 0.030440466418195814
0.004876 0.038471241453503495
0.004926 0.04752866677203734
0.004976 0.05559156286805382
0.005026 0.061224169313680014
0.005076 0.06380425527575675
0.005126 0.06346142668495358
0.005176 0.060870531731019265
0.005226 0.05701284332570246
0.005276 0.05302932193970418
0.005326 0.05002717543707587
0.005376 0.04888172821503776
0.005426 0.05002513600464991
0.005476 0.053294754069942336
0.005526 0.05791406851473235
0.005576 0.06271285301300648
0.005626 0.06661347147088965
0.005676 0.06907516838063968
0.005726 0.07026334171200155
0.005776 0.07087700692897167
0.005826 0.07174560119918627
0.005876 0.07338571275613996
0.005926 0.07573014230139752
0.005976 0.07817164883013059
0.006026 0.07981492150734451
0.006076 0.07984530905049125
0.006126 0.07782983995554038
0.006176 0.07387211738973044
0.006226 0.06860191808619662
0.006276 0.06304609627140767
0.006326 0.058429535060392696
0.006376 0.05594316101828861
0.006426 0.05651389618269236
0.006476 0.06056604446982405
0.006526 0.06790229079247245
0.006576 0.07766423804255276
0.006626 0.0884825093176569
0.006676 0.09877532082821353
0.006726 0.10711649747875167
0.006776 0.11256055839659823
0.006826 0.11482279881508975
0.006876 0.11427674078304008
0.006926 0.11179923827198891
0.006976 0.10849219662168018
0.007026 0.1053958283409727
0.007076 0.10330163715437993
0.007126 0.10257590512560356
0.007176 0.10310758515905023
0.007226 0.104422407244064
0.007276 0.10585021388547568
0.007326 0.10675082724477777
0.007376 0.10673981430967762
0.007426 0.10580320496805738
0.007476 0.10430157087282609
0.007526 0.10282910066128598
0.007576 0.10200649559227669
0.007626 0.10232036424263127
0.007676 0.10400493542647082
0.007726 0.10701167065205754
0.007776 0.11105137840139091
0.007826 0.11568048212182551
0.007876 0.12040421550682447
0.007926 0.12477053835917465
0.007976 0.12847914425415408
0.008026 0.13138146053953184
0.008076 0.13348595085987572
0.008126 0.13490192879321686
0.008176 0.13576542448236656
0.008226 0.13617494251349851
0.008276 0.13615944282706122
0.008326 0.13569394237583682
0.008376 0.13475539557341193
0.008426 0.1333984592088022
0.008476 0.1318267706097393
0.008526 0.13042945348309568
0.008576 0.12972727689883906
0.008626 0.1302417237282864
0.008676 0.1323357109716366
0.008726 0.13611192405153646
0.008776 0.1413723340794257
0.008826 0.1476614338229671
0.008876 0.15436025554088298
0.008926 0.16079395104342464
0.008976 0.16632886867584754
0.009026 0.17044913400600614
0.009076 0.17281405984714457
0.009126 0.1733242238684974
0.009176 0.1721462476992653
0.009226 0.16968128769763374
0.009276 0.16650782887122514
0.009326 0.16328603549632137
0.009376 0.16064354290201038
0.009426 0.1590719562745688
0.009476 0.15885873361443512
0.009526 0.16006403817817502
0.009576 0.1625466392702911
0.009626 0.16604661122809522
0.009676 0.17022112546078427
0.009726 0.17470726496815936
0.009776 0.17917046086074245
0.009826 0.1833364094772425
0.009876 0.18700188137641297
0.009926 0.1900451224424243
0.009976 0.19242707754431942
0.010026 0.19417589084957657
0.010076 0.19535590645123463
0.010126 0.19606715850978676
0.010176 0.19643507211942918
0.010226 0.1965908847567722
0.010276 0.19666420235248533
0.010326 0.19677219029943968
0.010376 0.19701294529732377
0.010426 0.19750506034170692
0.010476 0.19846338963866358
0.010526 0.19980543814656382
0.010576 0.20123620196499314
0.010626 0.20259966451336595
0.010676 0.20393743021317168
